piction ID,filename,event ID,permissions,iso 8601,day,month,year,recording location,pfa series,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18,Born-digital status,digitizer,file size
11259051,20061003_Alternative-Requirements-2006-Student-Show.MP3,2142,3,2006-10-03T00:00:00Z,03,10,2006,,Alternative Requirements,Alternative Requirements 2006 Student Show,,,,,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,121949249
11261134,20061017_War-And-Video-Games_Ed-Halter.MP3,2143,3,2006-10-17T00:00:00Z,17,10,2006,,War And Video Games,War And Video Games,,,,,Ed Halter,,,,,,,,,,,,War And Video Games,,,,,,,,,,,,,,,,,,Born-digital,,187144244
11262468,20061019_Mechanical-Age-Industrial-Shorts_Rick-Prelinger.MP3,2144,6,2006-10-19T00:00:00Z,19,10,2006,,Mechanical Age Industrial Shorts,Mechanical Age Industrial Shorts,,,,,Rick Prelinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,118253669
11265411,20061031_Experiments-In-Terror_Noel-Lawrence.MP3,2145,6,2006-10-31T00:00:00Z,31,10,2006,,Experiments In Terror,Experiments In Terror,,,,,Noel Lawrence,,,,,,,,,,,,Experiments In Terror,,,,,,,,,,,,,,,,,,Born-digital,,53265979
11266302,20061101_Propaganda-Films_James-Forsher.MP3,2146,6,2006-11-01T00:00:00Z,01,11,2006,,Propaganda Films,Propaganda Films,,,,,James Forsher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,236646967
11269916,20061108_Animated-Enemies_Propaganda_James-Forsher.MP3,2147,6,2006-11-08T00:00:00Z,08,11,2006,,Animated Enemies and Propaganda,Animated Enemies and Propaganda,,,,,James Forsher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,164687938
11271410,20061109_Gunvor-Nelson.MP3,2148,6,2006-11-09T00:00:00Z,09,11,2006,,Gunvor Nelson,New work by Gunvor Nelson,,,,,Gunvor Nelson,,,,,,,,,,,,snowdrift,New evidence,,,,,,,,,,,,,,,,,Born-digital,,69199947
11272170,20061114_Gunvor-Nelson.MP3,2149,6,2006-11-14T00:00:00Z,14,11,2006,,Gunvor Nelson,Gunvor Nelson generations of women,,,,,Gunvor Nelson,,,,,,,,,,,,My name is Oona,,,,,,,,,,,,,,,,,,Born-digital,,29771339
11272470,20061115_Lottery-Of-The-Sea_Allan-Sekula.MP3,2150,3,2006-11-15T00:00:00Z,15,11,2006,,Lottery Of The Sea,Lottery Of The Sea,,,,,Alan Sekula,,,,,,,,,,,,Lottery Of The Sea,,,,,,,,,,,,,,,,,,Born-digital,,104419382
11273223,20061116_Dog-Day-Afternoon_Frank-Pierson.MP3,2151,6,2006-11-16T00:00:00Z,16,11,2006,,Dog Day Afternoon,Dog Day Afternoon,,,,,Frank Pierson,,,,,,,,,,,,Dog Day Afternoon,,,,,,,,,,,,,,,,,,Born-digital,,38698043
11273736,20061117_Dog-Day-Afternoon_Shot-By-Shot_Frank Pierson.MP3,2152,6,2006-11-17T00:00:00Z,17,11,2006,,Shot by shot Dog Day Afternoon,Shot by shot Dog Day Afternoon,,,,,Frank Pierson,,,,,,,,,,,,Dog Day Afternoon,,,,,,,,,,,,,,,,,,Born-digital,,189249091
11276370,20061118_Cool-Hand-Luke_Frank Pierson.MP3,2153,6,2006-11-18T00:00:00Z,18,11,2006,,Cool Hand Luke,Cool Hand Luke,,,,,Frank Pierson,,,,,,,,,,,,Cool Hand Luke,,,,,,,,,,,,,,,,,,Born-digital,,63670325
11276951,20061118_King-Of-The-Gypsies_Frank Pierson.MP3,2154,6,2006-11-18T00:00:00Z,18,11,2006,,King Of The Gypsies,King Of The Gypsies,,,,,Frank Pierson,,,,,,,,,,,,King Of The Gypsies,,,,,,,,,,,,,,,,,,Born-digital,,66073145
11277662,20061128_Ici-Et-Ailleurs_Akram-Zaatari.MP3,2155,3,2006-11-28T00:00:00Z,28,11,2006,,Ici Et Ailleurs,Ici et Ailleurs,,,,,Akram Zaatari,,,,,,,,,,,,Ici et Ailleurs,,,,,,,,,,,,,,,,,,Born-digital,,27401781
11278205,20070406_Tropical-Malady_Shot-By-Shot_Apichatpong-Weerasethakul.MP3,2156,6,2007-04-06T00:00:00Z,06,04,2007,,Shot by shot Tropical Malady,Shot by shot Tropical Malady,,,,,Apichatpong Weerasethakul,,,,,,,,,,,,Tropical Malady,,,,,,,,,,,,,,,,,,Born-digital,,333759053
11286575,20070407_Blissfully-Yours-Apichatpong-Weerasethakul.MP3,2157,6,2007-04-07T00:00:00Z,07,04,2007,,Apichatpong Weerasethakul,Blissfully Yours,,,,,Apichatpong Weerasethakul,,,,,,,,,,,,Blissfully Yours,,,,,,,,,,,,,,,,,,Born-digital,,77027374
11289257,20070410_Self-Preservation-Workshop-Bill-Brand.MP3,2158,5,2007-04-10T00:00:00Z,10,04,2007,,Self Preservation Workshop with Bill Brand,Self Preservation Workshop with Bill Brand,,,,,Bill Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,100745823
11293321,20070419_Whats-Love-Got-To-Do-With-It_Film-And-Video-Makers-At-Cal.MP3,2159,3,2007-04-19T00:00:00Z,19,04,2007,,Whats Love Got To Do With It Film And Video Makers At Cal,Whats Love Got To Do With It Film And Video Makers At Cal,,,,,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,29932652
11294404,20070419_Whats-Love-Got-To-Do-With-It_Film-And-Video-Makers-At-Cal_Part-2.MP3,2160,3,2007-04-19T00:00:00Z,19,04,2007,,Film And Video Makers At Cal,Whats Love Got To Do With It Film And Video Makers At Cal,part 2,,,,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,71694962
11296556,20070424_Avant-Garde-Film-Preservation_Academy-Film-Archive_Mark-Toscano.MP3,2161,6,2007-04-24T00:00:00Z,24,04,2007,,Avant Garde Film Preservation Academy Film Archive,Avant Garde Film Preservation Academy Film Archive,,,,,Mark Toscano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,127901815
11303782,20070425_Noisy-People_Tim-Perkis-Et-Al.MP3,2162,3,2007-04-25T00:00:00Z,25,04,2007,,Noisy People,Noisy People,,,,,Tim Perkis,,,,,,,,,,,,Noisy People,,,,,,,,,,,,,,,,,,Born-digital,,53093975
11307249,20070427_Old-Weird-America_Rani-Singh.MP3,2163,3,2007-04-27T00:00:00Z,27,04,2007,,Old Weird America,Old Weird America,,,,,Rani Singh,,,,,,,,,,,,Old Weird America,,,,,,,,,,,,,,,,,,Born-digital,,68215383
11310884,20070427_Opera-Jawa_Eko Supriyanto.MP3,2164,6,2007-04-27T00:00:00Z,27,04,2007,,Opera Jawa,Opera Jawa,,,,,Eko Supriyanto,,,,,,,,,,,,Opera Jawa,,,,,,,,,,,,,,,,,,Born-digital,,55310422
11314281,20070428_All-In-This-Tea_Les-Blank_Gina-Leibrecht_David-Lee-Hoffman.MP3,2165,3,2007-04-28T00:00:00Z,28,04,2007,,All In This Tea,All In This Tea,,,,,Les Blank,Gina Leibrecht,David Lee Hoffman,,,,,,,,,,All In This Tea,,,,,,,,,,,,,,,,,,Born-digital,,56648305
11317719,20070428_At-The-Edge-New-Experimental-Cinema_Charlotte-Pryce_Chris-Kennedy_Paul-Clipson.MP3,2166,3,2007-04-28T00:00:00Z,28,04,2007,,At The Edge New Experimental Cinema,At The Edge New Experimental Cinema,,,,,Charlotte Pryce,Chris Kennedy,Paul Clipson,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,40111236
11321088,20070428_Vanaja_Rajnesh-Domalpalli.MP3,2167,6,2007-04-28T00:00:00Z,28,04,2007,,Vanaja,Vanaja,,,,,Rajnesh Domalpalli,,,,,,,,,,,,Vanaja,,,,,,,,,,,,,,,,,,Born-digital,,78731862
11327208,20070429_Devil-Came-On-Horseback_Annie-Sundberg.MP3,2168,3,2007-04-29T00:00:00Z,29,04,2007,,Devil Came On Horseback,Devil Came On Horseback,,,,,Annie Sundberg,,,,,,,,,,,,Devil Came On Horseback,,,,,,,,,,,,,,,,,,Born-digital,,69155424
11332264,20070429_Introduction-To-Silents-Mel-Novikoff-Award_Kevin-Brownlow.MP3,2169,6,2007-04-29T00:00:00Z,29,04,2007,,Introduction To Silents Mel Novikoff Award,Introduction To Silents Mel Novikoff Award,,,,,Kevin Brownlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,277609073
11357224,20070430_Wonders-Are-Many_Jon-Else.MP3,2170,3,2007-04-30T00:00:00Z,30,04,2007,,Wonders Are Many,Wonders Are Many,part 1,,,,Jon Else,,,,,,,,,,,,Wonders Are Many,,,,,,,,,,,,,,,,,,Born-digital,,24265812
11359403,20070430_Wonders-Are-Many_Jon-Else_Part-2.MP3,2171,3,2007-04-30T00:00:00Z,30,04,2007,,Wonders Are Many,Wonders Are Many,part 2,,,,Jon Else,,,,,,,,,,,,Wonders Are Many,,,,,,,,,,,,,,,,,,Born-digital,,19200602
11361189,20070502_Congorama_Philippe-Falardeau.MP3,2172,3,2007-05-02T00:00:00Z,02,05,2007,,Congorama,Congorama,,,,,Philippe Falardeau,,,,,,,,,,,,Congorama,,,,,,,,,,,,,,,,,,Born-digital,,43751478
11367487,20070502_Forever_Hedy-Honigmann_Intro-Only.MP3,2173,3,2007-05-02T00:00:00Z,02,05,2007,,Forever,Forever,,Intro,,,Heddy Honigmann,,,,,,,,,,,,Forever,,,,,,,,,,,,,,,,,,Born-digital,,12491357
11368812,20070503_Last-Summer-Won't-Happen_Peter-Gessner.MP3,2174,3,2007-05-03T00:00:00Z,03,05,2007,,Last Summer Won't Happen,Last Summer Won't Happen,,,,,Peter Gessner,,,,,,,,,,,,Last Summer Won't Happen,,,,,,,,,,,,,,,,,,Born-digital,,82010684
11380830,20070505_Murch_Edie-Ichioka_David-Ichioka.MP3,2175,6,2007-05-05T00:00:00Z,05,05,2007,,Murch,Murch,,,,,Edie Ichioka,David Ichioka,,,,,,,,,,,Murch,,,,,,,,,,,,,,,,,,Born-digital,,54025272
11385434,20070505_Walk-To-Beautiful-Mary-Olive-Smith-Steve-Engel-Et-Al-Post-Screening.MP3,2176,2,2007-05-05T00:00:00Z,05,05,2007,,Walk To Beautiful  Post Screening,Walk To Beautiful,,,,,Mary Olive Smith,Steve Engel,various artists,,,,,,,,,,Walk To Beautiful,,,,,,,,,,,,,,,,,,Born-digital,,102472310
11393227,20070505_Walk-To-Beautiful_Mary-Olive-Smith_Steve-Engel.MP3,2177,3,2007-05-05T00:00:00Z,05,05,2007,,Walk To Beautiful,Walk To Beautiful,,,,,Mary Olive Smith,Steve Engel,,,,,,,,,,,Walk To Beautiful,,,,,,,,,,,,,,,,,,Born-digital,,7689795
11393616,20070508_Strange-Culture-Lynn-Hershman-Leeson.MP3,2178,2,2007-05-08T00:00:00Z,08,05,2007,,Strange Culture Lynn  Hershman-Leeson,Strange Culture,,,,,Lynn  Hershman-Leeson,,,,,,,,,,,,Strange Culture,,,,,,,,,,,,,,,,,,Born-digital,,70494814
11398941,20070510_Times-And-Winds_Reha-Erdem_Florent-Henry.MP3,2179,,2007-05-10T00:00:00Z,10,05,2007,,SFIFF,,,,,,Reha Erdem,Florent Henry,,,,,,,,,,,Times And Winds,,,,,,,,,,,,,,,,,,Born-digital,,28771936
11400987,20071006_Demonlover_Olivier-Assayas_Jean-Michel-Frodon.MP3,2180,1,2007-10-06T00:00:00Z,06,10,2007,,Demonlover,Demonlover,,,,,Olivier Assayas,Jean Michel Frodon,,,,,,,,,,,Demonlover,,,,,,,,,,,,,,,,,,Born-digital,,74362982
11406700,20071007_Cold-Water_Olivier-Assayas_Jean-Michel-Frodon.MP3,2181,1,2007-10-07T00:00:00Z,07,10,2007,,Cold Water,Cold Water,,,,,Olivier Assayas,Jean Michel Frodon,,,,,,,,,,,Cold Water,,,,,,,,,,,,,,,,,,Born-digital,,87228517
11413611,20071014_Magic-Of-Chinese-Animation_Duan-Nellie-Jia.MP3,2182,3,2007-10-14T00:00:00Z,14,10,2007,,Magic Of Chinese Animation,Magic Of Chinese Animation,,,,,Duan Nellie Jia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,93475938
11420473,20071023_Free-Radical-Films-Of-Len-Lye_Mark-Williams.MP3,2183,1,2007-10-23T00:00:00Z,23,10,2007,,Free Radical Films Of Len Lye,Free Radical Films Of Len Lye,,,,,Mark Williams,,,,,,,,,,,,Free radicals,,,,,,,,,,,,,,,,,,Born-digital,,41759278
11424011,20071030_Alternative-Requirements-2007-Part2.MP3,2184,3,2007-10-30T00:00:00Z,30,10,2007,,Alternative Requirements,Alternative Requirements 2007,part 2,,,,Various Artists,,,,,,,,,,,,Alternative Requirements 2007,,,,,,,,,,,,,,,,,,Born-digital,,77405742
11430833,20071030_Alternative-Requirements-2007.MP3,2185,3,2007-10-30T00:00:00Z,30,10,2007,,Alternative Requirements,Alternative Requirements 2007,,,,,Various Artists,,,,,,,,,,,,Alternative Requirements 2007,,,,,,,,,,,,,,,,,,Born-digital,,18249774
11432492,20071101_Living-On-Tokyo-Time_Steven-Okazaki.MP3,2186,2,2007-11-01T00:00:00Z,01,11,2007,,Living On Tokyo Time,Living On Tokyo Time,,,,,Steven Okazaki,,,,,,,,,,,,LIVING ON TOKYO TIME,,,,,,,,,,,,,,,,,,Born-digital,,32986681
11435935,20071109_Hollywood-Commandos_Doug-Cunningham_Gregory-Orr_Eugene-Marks.MP3,2187,1; 3 (DC),2007-11-09T00:00:00Z,09,11,2007,,Hollywood Commandos,Hollywood Commandos,,,,,Doug Cunningham,Gregory Orr,Eugene Marks,,,,,,,,,,Hollywood Commandos,,,,,,,,,,,,,,,,,,Born-digital,,84918902
11444367,20071110_Keep-Em-Flying-Panel_Thomas-Doherty_Doug-Cunningham_Robert-Eberwein_Gregory-Orr_Et-Al.MP3,2188,1 (almost all); 3 (DC),2007-11-10T00:00:00Z,10,11,2007,,Keep Em Flying Panel,Keep Em Flying Panel,,,,,Thomas Doherty,Doug Cunningham,Robert Eberwein,Gregory Orr,,,,,,,,,Keep Em Flying Panel,,,,,,,,,,,,,,,,,,Born-digital,,220841611
11458440,20071110_Memphis-Belle_Doug-Cunningham.MP3,2189,3,2007-11-10T00:00:00Z,10,11,2007,,Memphis Belle,Memphis Belle,,,,,Doug Cunningham,,,,,,,,,,,,Memphis Belle,,,,,,,,,,,,,,,,,,Born-digital,,27916889
11459997,20071110_Resisting-Enemy-Interrogation_Thomas-Doherty_Doug-Cunningham.MP3,2190,1 (TD); 3 (DC),2007-11-10T00:00:00Z,10,11,2007,,Resisting Enemy Interrogation,Resisting Enemy Interrogation,,,,,Thomas Doherty,Doug Cunningham,,,,,,,,,,,RESISTING ENEMY INTERROGATION,,,,,,,,,,,,,,,,,,Born-digital,,89972854
11467790,20071111_God-Is-My-Co-Pilot_Doug-Cunningham_Robert-Eberwein.MP3,2191,"3 (DC), 1 (RE)",2007-11-11T00:00:00Z,11,11,2007,,God Is My Co Pilot,God Is My Co Pilo,,,,,Doug Cunningham,Robert Eberwein,,,,,,,,,,,God Is My Co Pilo,,,,,,,,,,,,,,,,,,Born-digital,,120211050
11479512,20071111_Land-And-Live-In-The-Jungle_Daniel-Rooney_Doug-Cunningham.MP3,2192,1 (DR); 3 (DC),2007-11-11T00:00:00Z,11,11,2007,,Land And Live In The Jungle,Land And Live In The Jungle,,,,,Daniel Rooney,Doug Cunningham,,,,,,,,,,,Land And Live In The Jungle,,,,,,,,,,,,,,,,,,Born-digital,,32631920
11483153,20071115_Imitation-Of-Life_Antonia-Lant-2.MP3,2193,1,2007-11-15T00:00:00Z,15,11,2007,,Imitation Of Life,Imitation Of Life,part 2,,,,Antonia Lant,,,,,,,,,,,,Imitation Of Life,,,,,,,,,,,,,,,,,,Born-digital,,54128695
11489252,20071115_Imitation-Of-Life_Antonia-Lant.MP3,2194,1,2007-11-15T00:00:00Z,15,11,2007,,Imitation Of Life,Imitation Of Life,,,,,Antonia Lant,,,,,,,,,,,,Imitation Of Life,,,,,,,,,,,,,,,,,,Born-digital,,20523574
11490864,20071116_Roes-Room_Glass-Lips_Lech-Majewski-2.MP3,2195,1,2007-11-16T00:00:00Z,16,11,2007,,,,part 2,,,,Lech Majewski,,,,,,,,,,,,,Roe's room,Glass Lips,,,,,,,,,,,,,,,,Born-digital,,17182799
11492312,20071116_Roes-Room_Glass-Lips_Lech-Majewski.MP3,2196,1,2007-11-16T00:00:00Z,16,11,2007,,,,part 1,,,,Lech Majewski,,,,,,,,,,,,,Roe's room,Glass Lips,,,,,,,,,,,,,,,,Born-digital,,140172366
11506948,20071117_Decameron_Ninetto-Davoli.MP3,2197,3,2007-11-17T00:00:00Z,17,11,2007,,Decameron,Decameron,,,,,Ninetto Davoli,,,,,,,,,,,,Decameron,,,,,,,,,,,,,,,,,,Born-digital,,126365742
11516768,20071118_Angelus_Lech-Majewski.MP3,2198,3,2007-11-18T00:00:00Z,18,11,2007,,Angelus,Angelus,,,,,Lech Majewski,,,,,,,,,,,,Angelus,,,,,,,,,,,,,,,,,,Born-digital,,80398915
11524777,20071118_The-Knight_Lech-Majewski.MP3,2199,1,2007-11-18T00:00:00Z,18,11,2007,,The Knight,The Knight,,,,,Lech Majewski,,,,,,,,,,,,The Knight,,,,,,,,,,,,,,,,,,Born-digital,,50930281
11528764,20071120_Film-And-Video-At-CCA.MP3,2200,3,2007-11-20T00:00:00Z,20,11,2007,,Film And Video At CCA,Film And Video At CCA,,,,,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,24874551
11531390,20071124_The-Kid_John-Bengtson.MP3,2201,1,2007-11-24T00:00:00Z,24,11,2007,,The Kid,The Kid,,,,,John Bengtson,,,,,,,,,,,,The Kid,,,,,,,,,,,,,,,,,,Born-digital,,18050606
11533357,20080122_Milk-In-The-Land_Ariana-Gerstein.MP3,2202,2,2008-01-22T00:00:00Z,22,01,2008,,Milk In The Land,Milk In The Land,,,,,Ariana Gerstein,,,,,,,,,,,,Milk In The Land,,,,,,,,,,,,,,,,,,Born-digital,,71960142
11540491,20081209_Tribute-To-Bruce-Conner_Michelle-Silva_Henry-Rosenthal.WAV,2203,1,2008-12-09T00:00:00Z,09,12,2008,,Tribute To Bruce Conner,Tribute To Bruce Conner,,,,,Michelle Silva,Henry Rosenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,150734848
11543010,20090207_Screenagers_Various-Artists.WAV,2204,3,2009-02-07T00:00:00Z,07,02,2009,,Screenagers High School Film Festival,Screenagers High School Film Festival,,,,,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,337715756
11547827,20090301_A-Few-Days-Later_Niki-Karimi.WAV,2205,2,2009-03-01T00:00:00Z,01,03,2009,,A Few Days Later,A Few Days Later,,,,,Niki Karimi,,,,,,,,,,,,A Few Days Later,,,,,,,,,,,,,,,,,,Born-digital,,211373612
11551308,20090301_Conversation-On-Chantal-Akerman_Part-One_Kaja-Silverman.WAV,2206,3,2009-03-01T00:00:00Z,01,03,2009,,Conversation On Chantal Akerman,Conversation On Chantal Akerman,part 1,,,,Kaja Silverman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,292159488
11555820,20090301_Conversation-On-Chantal-Akerman_Part-Two_Kaja-Silverman.WAV,2207,3,2009-03-01T00:00:00Z,01,03,2009,,Conversation On Chantal Akerman,Conversation On Chantal Akerman,,,,,Kaja Silverman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,182052908
11558529,20090301_One-Night_Niki-Karimi.WAV,2208,2,2009-03-01T00:00:00Z,01,03,2009,,One Night,One Night,,,,,Niki Karimi,,,,,,,,,,,,One Night,,,,,,,,,,,,,,,,,,Born-digital,,166719788
11560648,20090305_Copacabana_Martin-Rejtman.WAV,2209,1,2009-03-05T00:00:00Z,05,03,2009,,Copacabana,Copacabana,,,,,Martin Rejtman,,,,,,,,,,,,Copacabana,,,,,,,,,,,,,,,,,,Born-digital,,144605996
11562914,20090313_Half-Life_Jennifer-Phang.WAV,2210,1,2009-03-13T00:00:00Z,13,03,2009,,Half Life,Half Life,,,,,Jennifer Phang,,,,,,,,,,,,Half Life,,,,,,,,,,,,,,,,,,Born-digital,,179474732
11566246,20090314_Tokyo-Sonata_Kiyoshi-Kurosawa.WAV,2211,1,2009-03-14T00:00:00Z,14,03,2009,,Tokyo Sonata,Tokyo Sonata,,,,,Kiyoshi Kurosawa,,,,,,,,,,,,Tokyo Sonata,,,,,,,,,,,,,,,,,,Born-digital,,228252716
11570993,20090315_Project-Kashmir_Senain-Kheshgi_Geeta-V-Patel.WAV,2212,1,2009-03-15T00:00:00Z,15,03,2009,,Project Kashmir,Project Kashmir,,,,,Senain Kheshgi,Geeta V Patel,,,,,,,,,,,Project Kashmir,,,,,,,,,,,,,,,,,,Born-digital,,255442220
11576092,20090320_Fruit-Fly_HP-Mendoza.WAV,2213,1,2009-03-20T00:00:00Z,20,03,2009,,Fruit Fly,Fruit Fly,,,,,HP Mendoza,,,,,,,,,,,,Fruit Fly,,,,,,,,,,,,,,,,,,Born-digital,,195261740
11579124,20090405_Wild-Boys-Of-The-Road_New-Deal-Films_Harvey-Smith.WAV,2214,1,2009-04-05T00:00:00Z,05,04,2009,,Wild Boys Of The Road,Wild Boys Of The Road,,,,,Harvey Smith,,,,,,,,,,,,Wild Boys Of The Road,,,,,,,,,,,,,,,,,,Born-digital,,77135872
11580172,20090418_La-Rabbia-Di-Pasolini_JP-Gorin.WAV,2215,1,2009-04-18T00:00:00Z,18,04,2009,,La Rabbia Di Pasolini,La Rabbia Di Pasolini,,,,,Jean-Pierre Gorin,,,,,,,,,,,,La Rabbia Di Pasolini,,,,,,,,,,,,,,,,,,Born-digital,,331253036
11586224,20090419_Routine-Pleasures_Intro_JP-Gorin.WAV,2216,1,2009-04-19T00:00:00Z,19,04,2009,,Routine Pleasures,,,Intro,,,JP Gorin,,,,,,,,,,,,Routine Pleasures,,,,,,,,,,,,,,,,,,Born-digital,,36603692
11586810,20090419_Routine-Pleasures_JP-Gorin.WAV,2217,1,2009-04-19T00:00:00Z,19,04,2009,,Routine Pleasures,Routine Pleasures,,,,,Jean-Pierre Gorin,,,,,,,,,,,,Routine Pleasures,,,,,,,,,,,,,,,,,,Born-digital,,212034860
11590783,20090419_Wild-River_Charlotte-Brody_Jugology.WAV,2218,1,2009-04-19T00:00:00Z,19,04,2009,,Wild River,Wild River,,,,,Charlotte Brody,Jugology,,,,,,,,,,,Wild River,,,,,,,,,,,,,,,,,,Born-digital,,370718252
11596927,20090424_Al-Mas-Alla_Persistence-Of-Vision-Award_Lourdes-Portillo.WAV,2219,1,2009-04-24T00:00:00Z,24,04,2009,,Al Mas Alla Persistence Of Vision Award and Sacred Places,Al Mas Alla Persistence Of Vision Award and Sacred Places,,,,,Lourdes Portillo,Jean-Marie Teno,,,,,,,,,,,Al Mas Alla ,Sacred Places,,,,,,,,,,,,,,,,,Born-digital,,508930604
11606881,20090425_New-Muslim-Cool_Jennifer-Maytorena-Taylor_Et-Al.WAV,2220,1,2009-04-25T00:00:00Z,25,04,2009,,SFIFF,New Muslim Cool,,,,,Jennifer Maytorena Taylor,,,,,,,,,,,,New Muslim Cool,,,,,,,,,,,,,,,,,,Born-digital,,176885036
11609968,20090426_City-Of-Borders_Tongzhi-In-Love_Yun-Suh_Ruby-Yang.WAV,2221,1,2009-04-26T00:00:00Z,26,04,2009,,City Of Borders; Tongzhi In Love,City Of Borders; Tongzhi In Love,,,,,Yun Suh,Ruby Yang,,,,,,,,,,,City Of Borders,Tongzhi In Love,,,,,,,,,,,,,,,,,Born-digital,,239265836
11614000,20090426_Handle-With-Care_SFIFFExperimental-Shorts_Kerry-Laitala_Paul-Van-De-Carr.WAV,2222,,2009-04-26T00:00:00Z,26,04,2009,,Handle With Care,,,,,,SFIFFExperimental Shorts,Kerry Laitala,Paul Van De Carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,Born-digital,,84162860
11615465,20090427_Son-Of-A-Lion_Benjamin-Gilmour.WAV,2223,1,2009-04-27T00:00:00Z,27,04,2009,,Son Of A Lion,Son Of A Lion,,,,,Benjamin Gilmour,,,,,,,,,,,,Son Of A Lion,,,,,,,,,,,,,,,,,,Born-digital,,221803820
11619318,20090428_Lake-Tahoe_Alexis-Zabe.WAV,2224,1,2009-04-28T00:00:00Z,28,04,2009,,Lake Tahoe,Lake Tahoe,,,,,Alexis Zabe,,,,,,,,,,,,Lake Tahoe,,,,,,,,,,,,,,,,,,Born-digital,,147520556
11621730,20090501_Chaturanga_Suman-Mukhopadkyay.WAV,2225,1,2009-05-01T00:00:00Z,01,05,2009,,Chaturanga,Chaturanga,,,,,Suman Mukhopadkyay,,,,,,,,,,,,Chaturanga,,,,,,,,,,,,,,,,,,Born-digital,,181375532
11624531,20090501_Home_Ursula-Meier.WAV,2226,1,2009-05-01T00:00:00Z,01,05,2009,,Home,Home,,,,,Ursula Meier,,,,,,,,,,,,Home,,,,,,,,,,,,,,,,,,Born-digital,,200625452
11628076,20090502_Crude_Lou-Dematteis.WAV,2227,1,2009-05-02T00:00:00Z,02,05,2009,,Crude,Crude,,,,,Lou Dematteis,,,,,,,,,,,,Crude,,,,,,,,,,,,,,,,,,Born-digital,,282187052
11633229,20090502_Emperors-Naked-Army-Marches-On_End-Fragment_Kazuo-Hara.WAV,2228,1,2009-05-02T00:00:00Z,02,05,2009,,Emperor's naked army marches on,Emperor's naked army marches on,,,,,Kazuo Hara,Miryam Sas,,,,,,,,,,,Emperor's naked army marches on,,,,,,,,,,,,,,,,,,Born-digital,,7414316
11633427,20090502_Emperors-Naked-Army-Marches-On_Kazuo-Hara_Miryam-Sas.WAV,2229,1,2009-05-02T00:00:00Z,02,05,2009,,Emperor's naked army marches on,Emperor's naked army marches on,,,,,Kazuo Hara,Miryam Sas,,,,,,,,,,,Emperor's naked army marches on,,,,,,,,,,,,,,,,,,Born-digital,,237240320
11637983,20090502_Extreme-Private-Eros_Continuation_Kazuo-Hara.WAV,2230,1,2009-05-02T00:00:00Z,02,05,2009,,Extreme Private Eros,Extreme Private Eros,part 2,,,,Kazuo Hara,Sachiko Kobayashi,Miryam Sas,,,,,,,,,,Extreme private eros,,,,,,,,,,,,,,,,,,Born-digital,,55491884
11638887,20090502_Extreme-Private-Eros_Kazuo-Hara_Miryam-Sas.WAV,2231,1,2009-05-02T00:00:00Z,02,05,2009,,Extreme Private Eros,Extreme Private Eros,,,,,Kazuo Hara,Sachiko Kobayashi,Miryam Sas,,,,,,,,,,Extreme private eros,,,,,,,,,,,,,,,,,,Born-digital,,275300396
11644213,20090503_The-Window_Carlos-Sorin.WAV,2232,1,2009-05-03T00:00:00Z,03,05,2009,,The Window,The Window,,,,,Carlos Sorin,,,,,,,,,,,,The Window,,,,,,,,,,,,,,,,,,Born-digital,,246963500
11648652,20090503_Versailles_Pierre-Schoeller.WAV,2233,1,2009-05-03T00:00:00Z,03,05,2009,,Versailles,Versailles,,,,,Pierre Schoeller,,,,,,,,,,,,Versailles,,,,,,,,,,,,,,,,,,Born-digital,,306365228
